split,graph_idx,filename,SMILES,geom_smiles,geom_match_type,geom_source,geom_canonical,geom_local_pickle
train,4255,32277,C1=CC=C(C(=C1)C=NCCN=CC2=CC=CC=C2O)O,Oc1ccccc1C=NCCN=Cc1ccccc1O,canonical,drugs,Oc1ccccc1C=NCCN=Cc1ccccc1O,GEOM_HSQC_matched/Oc1ccccc1C=NCCN=Cc1ccccc1O.pickle
train,4258,32282,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,Nc1ccc(N=Nc2ccccc2)cc1,canonical,drugs,Nc1ccc(N=Nc2ccccc2)cc1,GEOM_HSQC_matched/Nc1ccc(N=Nc2ccccc2)cc1.pickle
train,4263,32287,C1=CC(=C(C=C1O)O)N=NC2=NC=CS2,Oc1ccc(N=Nc2nccs2)c(O)c1,canonical,drugs,Oc1ccc(N=Nc2nccs2)c(O)c1,GEOM_HSQC_matched/Oc1ccc(N=Nc2nccs2)c(O)c1.pickle
train,4267,32292,CC1=CC(=NC(=O)N1)C,Cc1cc(C)[nH]c(=O)n1,canonical,qm9,Cc1cc(C)[nH]c(=O)n1,GEOM_HSQC_matched/Cc1cc(C)[nH]c(=O)n1.pickle
train,4283,32314,CCC(CC)(C(C)C)O,CCC(O)(CC)C(C)C,canonical,qm9,CCC(O)(CC)C(C)C,GEOM_HSQC_matched/CCC(O)(CC)C(C)C.pickle
train,4306,32350,CCCCCCC#N,CCCCCCC#N,canonical,qm9,CCCCCCC#N,GEOM_HSQC_matched/CCCCCCC#N.pickle
train,4311,32356,CC(C)C(C)(C(C)C)O,CC(C)C(C)(O)C(C)C,canonical,qm9,CC(C)C(C)(O)C(C)C,GEOM_HSQC_matched/CC(C)C(C)(O)C(C)C.pickle
train,4328,32379,C(CSCCO)O,OCCSCCO,canonical,drugs,OCCSCCO,GEOM_HSQC_matched/OCCSCCO.pickle
train,4330,32384,C(CCO)CO,OCCCCO,canonical,qm9,OCCCCO,GEOM_HSQC_matched/OCCCCO.pickle
train,4336,32393,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,canonical,drugs,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,GEOM_HSQC_matched/O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O.pickle
train,4337,32395,C1=CC=C(C(=C1)N)O,Nc1ccccc1O,canonical,qm9,Nc1ccccc1O,GEOM_HSQC_matched/Nc1ccccc1O.pickle
train,4338,32396,C1=CC(=CC(=C1)O)N,Nc1cccc(O)c1,canonical,qm9,Nc1cccc(O)c1,GEOM_HSQC_matched/Nc1cccc(O)c1.pickle
train,4340,32399,C1=CC(=CC=C1N)O,Nc1ccc(O)cc1,canonical,qm9,Nc1ccc(O)cc1,GEOM_HSQC_matched/Nc1ccc(O)cc1.pickle
train,4341,32400,C1=CC=C(C=C1)S(=O)(=O)N,NS(=O)(=O)c1ccccc1,canonical,drugs,NS(=O)(=O)c1ccccc1,GEOM_HSQC_matched/NS(=O)(=O)c1ccccc1.pickle
train,4343,32404,CC(C)CCOC=O,CC(C)CCOC=O,canonical,qm9,CC(C)CCOC=O,GEOM_HSQC_matched/CC(C)CCOC=O.pickle
train,4345,32407,CCCC#CCO,CCCC#CCO,canonical,qm9,CCCC#CCO,GEOM_HSQC_matched/CCCC#CCO.pickle
train,4347,32411,C1=CC(=CC=C1[N+](=O)[O-])O,O=[N+]([O-])c1ccc(O)cc1,canonical,drugs,O=[N+]([O-])c1ccc(O)cc1,GEOM_HSQC_matched/O=[N+]([O-])c1ccc(O)cc1.pickle
train,4348,32412,C1=CC=C(C(=C1)N)N,Nc1ccccc1N,canonical,qm9,Nc1ccccc1N,GEOM_HSQC_matched/Nc1ccccc1N.pickle
train,4350,32414,C1=CC(=CC(=C1)N)N,Nc1cccc(N)c1,canonical,qm9,Nc1cccc(N)c1,GEOM_HSQC_matched/Nc1cccc(N)c1.pickle
train,4353,32417,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,canonical,drugs,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,GEOM_HSQC_matched/CC_C(=C(_CC)c1ccc(O)cc1)c1ccc(O)cc1.pickle
train,4354,32421,CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,canonical,drugs,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,GEOM_HSQC_matched/CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1.pickle
train,4363,32437,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,CCOC(=O)c1cc(O)c(O)c(O)c1,canonical,drugs,CCOC(=O)c1cc(O)c(O)c(O)c1,GEOM_HSQC_matched/CCOC(=O)c1cc(O)c(O)c(O)c1.pickle
train,4367,32442,C1=CC=C(C=C1)CNC(=O)N,NC(=O)NCc1ccccc1,canonical,drugs,NC(=O)NCc1ccccc1,GEOM_HSQC_matched/NC(=O)NCc1ccccc1.pickle
train,4381,32460,C1=CC=C(C(=C1)/C=C/C(=O)O)[N+](=O)[O-],O=C(O)/C=C/c1ccccc1[N+](=O)[O-],canonical,drugs,O=C(O)/C=C/c1ccccc1[N+](=O)[O-],GEOM_HSQC_matched/O=C(O)_C=C_c1ccccc1[N+](=O)[O-].pickle
train,4382,32461,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,canonical,drugs,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,GEOM_HSQC_matched/O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O.pickle
train,4386,32467,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,canonical,drugs,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,GEOM_HSQC_matched/O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O.pickle
train,4391,32472,C1=CC2=C(C(=C1)O)N=CC=C2,Oc1cccc2cccnc12,canonical,drugs,Oc1cccc2cccnc12,GEOM_HSQC_matched/Oc1cccc2cccnc12.pickle
train,4392,35374,C1=CC2=C(C(=C1)O)N=CC=C2,Oc1cccc2cccnc12,canonical,drugs,Oc1cccc2cccnc12,GEOM_HSQC_matched/Oc1cccc2cccnc12.pickle
train,4404,32495,C1=CC(=CC=C1N=NC2=C(C=C(C=C2)O)O)[N+](=O)[O-],O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,canonical,drugs,O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,GEOM_HSQC_matched/O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1.pickle
train,4413,32507,C1=C(NC=N1)/C=C/C(=O)O,O=C(O)/C=C/c1cnc[nH]1,canonical,drugs,O=C(O)/C=C/c1cnc[nH]1,GEOM_HSQC_matched/O=C(O)_C=C_c1cnc[nH]1.pickle
train,4423,32518,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,canonical,drugs,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GEOM_HSQC_matched/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1.pickle
train,4424,32519,C(CN1C(=O)N(C(=O)N(C1=O)CCC(=O)O)CCC(=O)O)C(=O)O,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,canonical,drugs,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,GEOM_HSQC_matched/O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O.pickle
train,4434,32531,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,canonical,drugs,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,GEOM_HSQC_matched/Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1.pickle
train,4438,32536,CCOC1=CC=C(C=C1)NC(=O)CC(C)O,CCOc1ccc(NC(=O)CC(C)O)cc1,canonical,drugs,CCOc1ccc(NC(=O)CC(C)O)cc1,GEOM_HSQC_matched/CCOc1ccc(NC(=O)CC(C)O)cc1.pickle
train,4441,32539,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)[N+](=O)[O-])[N+](=O)[O-])N,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],canonical,drugs,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],GEOM_HSQC_matched/Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-].pickle
train,4450,32550,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,canonical,drugs,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,GEOM_HSQC_matched/O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1.pickle
train,4473,32586,CC(C)(C)C1=C(C=CC(=C1)OC)O,COc1ccc(O)c(C(C)(C)C)c1,canonical,drugs,COc1ccc(O)c(C(C)(C)C)c1,GEOM_HSQC_matched/COc1ccc(O)c(C(C)(C)C)c1.pickle
train,4476,32589,COC1=CC(=CC(=C1OC)OC)C(=O)OC,COC(=O)c1cc(OC)c(OC)c(OC)c1,canonical,drugs,COC(=O)c1cc(OC)c(OC)c(OC)c1,GEOM_HSQC_matched/COC(=O)c1cc(OC)c(OC)c(OC)c1.pickle
train,4479,32594,C1=CNC(=S)NC1=O,O=c1cc[nH]c(=S)[nH]1,canonical,drugs,O=c1cc[nH]c(=S)[nH]1,GEOM_HSQC_matched/O=c1cc[nH]c(=S)[nH]1.pickle
train,4482,32613,CC1=C(N=NC(=N1)N)C,Cc1nnc(N)nc1C,canonical,drugs,Cc1nnc(N)nc1C,GEOM_HSQC_matched/Cc1nnc(N)nc1C.pickle
train,4491,32626,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,Nc1ccc(Nc2ccccc2)cc1,canonical,drugs,Nc1ccc(Nc2ccccc2)cc1,GEOM_HSQC_matched/Nc1ccc(Nc2ccccc2)cc1.pickle
train,4495,32630,CC1=C(CCC1)C,CC1=C(C)CCC1,canonical,qm9,CC1=C(C)CCC1,GEOM_HSQC_matched/CC1=C(C)CCC1.pickle
train,4502,32644,C1=CC=C(C=C1)CC(C(=O)O)NC=O,O=CNC(Cc1ccccc1)C(=O)O,canonical,drugs,O=CNC(Cc1ccccc1)C(=O)O,GEOM_HSQC_matched/O=CNC(Cc1ccccc1)C(=O)O.pickle
train,4504,32650,C1=CC=C2C(=C1)NC(=N2)N,Nc1nc2ccccc2[nH]1,canonical,drugs,Nc1nc2ccccc2[nH]1,GEOM_HSQC_matched/Nc1nc2ccccc2[nH]1.pickle
train,4515,32669,C1=CC=C2C(=C1)C(=O)C3=C(S2)C=CC(=C3)Cl,O=c1c2ccccc2sc2ccc(Cl)cc12,canonical,drugs,O=c1c2ccccc2sc2ccc(Cl)cc12,GEOM_HSQC_matched/O=c1c2ccccc2sc2ccc(Cl)cc12.pickle
train,4517,32672,CC1=C(C(=CC=C1)F)C,Cc1cccc(F)c1C,canonical,qm9,Cc1cccc(F)c1C,GEOM_HSQC_matched/Cc1cccc(F)c1C.pickle
train,4528,32683,C1COCCOCCOCCOCCN1C2=CC=CC=C2,c1ccc(N2CCOCCOCCOCCOCC2)cc1,canonical,drugs,c1ccc(N2CCOCCOCCOCCOCC2)cc1,GEOM_HSQC_matched/c1ccc(N2CCOCCOCCOCCOCC2)cc1.pickle
train,4560,32721,C1=CC2=C(C(=C1)Cl)N=C(S2)N,Nc1nc2c(Cl)cccc2s1,canonical,drugs,Nc1nc2c(Cl)cccc2s1,GEOM_HSQC_matched/Nc1nc2c(Cl)cccc2s1.pickle
train,4569,32733,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,c1ccc2sc(SNC3CCCCC3)nc2c1,canonical,drugs,c1ccc2sc(SNC3CCCCC3)nc2c1,GEOM_HSQC_matched/c1ccc2sc(SNC3CCCCC3)nc2c1.pickle
train,4603,32770,C1=CC=C(C=C1)COC2=CC(=CC(=C2)C(=O)O)OCC3=CC=CC=C3,O=C(O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,canonical,drugs,O=C(O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,GEOM_HSQC_matched/O=C(O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1.pickle
train,4605,32772,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,canonical,drugs,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,GEOM_HSQC_matched/OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1.pickle
train,4608,32776,C1=CC=C(C(=C1)C(=O)NCC(=O)O)I,O=C(O)CNC(=O)c1ccccc1I,canonical,drugs,O=C(O)CNC(=O)c1ccccc1I,GEOM_HSQC_matched/O=C(O)CNC(=O)c1ccccc1I.pickle
train,4627,32798,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N2,c1ccc(-c2nc3ccccc3[nH]2)cc1,canonical,drugs,c1ccc(-c2nc3ccccc3[nH]2)cc1,GEOM_HSQC_matched/c1ccc(-c2nc3ccccc3[nH]2)cc1.pickle
train,4645,32822,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,canonical,drugs,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,GEOM_HSQC_matched/Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1.pickle
train,4647,32824,CC(CO)CO,CC(CO)CO,canonical,qm9,CC(CO)CO,GEOM_HSQC_matched/CC(CO)CO.pickle
train,4663,32841,CC1(CC(=O)CC(N1)(C)C)C,CC1(C)CC(=O)CC(C)(C)N1,canonical,drugs,CC1(C)CC(=O)CC(C)(C)N1,GEOM_HSQC_matched/CC1(C)CC(=O)CC(C)(C)N1.pickle
train,4670,32851,C1=CC(=NC(=C1)C2=CC=CS2)C3=CC=CS3,c1cc(-c2cccs2)nc(-c2cccs2)c1,canonical,drugs,c1cc(-c2cccs2)nc(-c2cccs2)c1,GEOM_HSQC_matched/c1cc(-c2cccs2)nc(-c2cccs2)c1.pickle
train,4685,32866,CCC(=O)CC(=O)OC,CCC(=O)CC(=O)OC,canonical,qm9,CCC(=O)CC(=O)OC,GEOM_HSQC_matched/CCC(=O)CC(=O)OC.pickle
train,4686,32867,CCC1=CC=CO1,CCc1ccco1,canonical,qm9,CCc1ccco1,GEOM_HSQC_matched/CCc1ccco1.pickle
train,4687,32870,CCC(=O)OCC,CCOC(=O)CC,canonical,qm9,CCOC(=O)CC,GEOM_HSQC_matched/CCOC(=O)CC.pickle
train,4710,32899,C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3CCN,NCCc1c[nH]c2ccc(OCc3ccccc3)cc12,canonical,drugs,NCCc1c[nH]c2ccc(OCc3ccccc3)cc12,GEOM_HSQC_matched/NCCc1c[nH]c2ccc(OCc3ccccc3)cc12.pickle
train,4712,32902,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)O,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,canonical,drugs,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,GEOM_HSQC_matched/O=C(c1ccc(O)cc1)c1ccc(Cl)cc1.pickle
train,4742,32944,CCCCC(C1=CC=CC=C1)O,CCCCC(O)c1ccccc1,canonical,drugs,CCCCC(O)c1ccccc1,GEOM_HSQC_matched/CCCCC(O)c1ccccc1.pickle
train,4747,32949,C1CC(C1)C(=O)O,O=C(O)C1CCC1,canonical,drugs,O=C(O)C1CCC1,GEOM_HSQC_matched/O=C(O)C1CCC1.pickle
train,4751,32954,CC(=O)CC(=O)OC,COC(=O)CC(C)=O,canonical,qm9,COC(=O)CC(C)=O,GEOM_HSQC_matched/COC(=O)CC(C)=O.pickle
train,4754,32957,C[C@@H]1CCC[C@@H](C1)C,C[C@H]1CCC[C@@H](C)C1,canonical,qm9,C[C@@H]1CCC[C@H](C)C1,GEOM_HSQC_matched/C[C@H]1CCC[C@@H](C)C1.pickle
train,4762,32966,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)Cl,O=C(O)c1cc(Cl)c2ccccc2c1O,canonical,drugs,O=C(O)c1cc(Cl)c2ccccc2c1O,GEOM_HSQC_matched/O=C(O)c1cc(Cl)c2ccccc2c1O.pickle
train,4763,32968,CCC1CCC(=O)CC1,CCC1CCC(=O)CC1,canonical,qm9,CCC1CCC(=O)CC1,GEOM_HSQC_matched/CCC1CCC(=O)CC1.pickle
train,4765,32970,CN1C=CC=C1CC#N,Cn1cccc1CC#N,canonical,qm9,Cn1cccc1CC#N,GEOM_HSQC_matched/Cn1cccc1CC#N.pickle
train,4802,33014,C1=CC2=CC(=C3C=CC=NC3=C2N=C1)[N+](=O)[O-],O=[N+]([O-])c1cc2cccnc2c2ncccc12,canonical,drugs,O=[N+]([O-])c1cc2cccnc2c2ncccc12,GEOM_HSQC_matched/O=[N+]([O-])c1cc2cccnc2c2ncccc12.pickle
train,4812,33033,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,canonical,drugs,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,GEOM_HSQC_matched/COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1.pickle
train,4817,33040,C1=CC(=CC=C1CCN)S(=O)(=O)N,NCCc1ccc(S(N)(=O)=O)cc1,canonical,drugs,NCCc1ccc(S(N)(=O)=O)cc1,GEOM_HSQC_matched/NCCc1ccc(S(N)(=O)=O)cc1.pickle
train,4820,33051,C1=CC2=C(C=C1O)OC(=O)S2,O=c1oc2cc(O)ccc2s1,canonical,drugs,O=c1oc2cc(O)ccc2s1,GEOM_HSQC_matched/O=c1oc2cc(O)ccc2s1.pickle
train,4821,33052,C1=CC2=C(C=C1Cl)NC(=O)O2,O=c1[nH]c2cc(Cl)ccc2o1,canonical,drugs,O=c1[nH]c2cc(Cl)ccc2o1,GEOM_HSQC_matched/O=c1[nH]c2cc(Cl)ccc2o1.pickle
train,4834,33069,C1=CC=C(C=C1)CC2C(=O)N(C(=S)N2)C3=CC=CC=C3,O=C1C(Cc2ccccc2)NC(=S)N1c1ccccc1,canonical,drugs,O=C1C(Cc2ccccc2)NC(=S)N1c1ccccc1,GEOM_HSQC_matched/O=C1C(Cc2ccccc2)NC(=S)N1c1ccccc1.pickle
train,4836,33071,C1=CC=C(C=C1)N2C(=O)C(NC2=S)CC3=CC=C(C=C3)O,O=C1C(Cc2ccc(O)cc2)NC(=S)N1c1ccccc1,canonical,drugs,O=C1C(Cc2ccc(O)cc2)NC(=S)N1c1ccccc1,GEOM_HSQC_matched/O=C1C(Cc2ccc(O)cc2)NC(=S)N1c1ccccc1.pickle
train,4841,33078,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],O=C(O)C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],no_stereo,drugs,O=C(O)C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],GEOM_HSQC_matched/O=C(O)C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-].pickle
train,4842,33079,C1=CC=C(C=C1)COC(=O)N[C@H](CC(=O)N)C(=O)O,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,no_stereo,drugs,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,GEOM_HSQC_matched/NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O.pickle
train,4845,33082,CC1=CC(=C(C=C1)C)C,Cc1ccc(C)c(C)c1,canonical,qm9,Cc1ccc(C)c(C)c1,GEOM_HSQC_matched/Cc1ccc(C)c(C)c1.pickle
train,4850,33088,CC1CCCC1,CC1CCCC1,canonical,qm9,CC1CCCC1,GEOM_HSQC_matched/CC1CCCC1.pickle
train,4851,33090,COC1=C(C(=C(C(=C1)C(=O)OC)N)OC)OC,COC(=O)c1cc(OC)c(OC)c(OC)c1N,canonical,drugs,COC(=O)c1cc(OC)c(OC)c(OC)c1N,GEOM_HSQC_matched/COC(=O)c1cc(OC)c(OC)c(OC)c1N.pickle
train,4852,33091,CCOC(=O)CC1=CSC(=N1)N,CCOC(=O)Cc1csc(N)n1,canonical,drugs,CCOC(=O)Cc1csc(N)n1,GEOM_HSQC_matched/CCOC(=O)Cc1csc(N)n1.pickle
train,4865,33112,CCC1C(N2CCN=C2S1)(C3=CC=C(C=C3)Cl)O,CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1,canonical,drugs,CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1,GEOM_HSQC_matched/CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1.pickle
train,4875,33123,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)Cl,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,canonical,drugs,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,GEOM_HSQC_matched/Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl.pickle
train,4892,33142,C1=CC=C(C(=C1)N)N2C=CC=C2,Nc1ccccc1-n1cccc1,canonical,drugs,Nc1ccccc1-n1cccc1,GEOM_HSQC_matched/Nc1ccccc1-n1cccc1.pickle
train,4893,33143,COC(=O)C1=CC(=C(C=C1)C(=O)OC)N,COC(=O)c1ccc(C(=O)OC)c(N)c1,canonical,drugs,COC(=O)c1ccc(C(=O)OC)c(N)c1,GEOM_HSQC_matched/COC(=O)c1ccc(C(=O)OC)c(N)c1.pickle
train,4896,33146,C1C=CCO1,C1=CCOC1,canonical,qm9,C1=CCOC1,GEOM_HSQC_matched/C1=CCOC1.pickle
train,4899,33149,CCC(CC)C=O,CCC(C=O)CC,canonical,qm9,CCC(C=O)CC,GEOM_HSQC_matched/CCC(C=O)CC.pickle
train,4912,33165,CC1=CC(=C(C(=C1)N)O)C,Cc1cc(C)c(O)c(N)c1,canonical,drugs,Cc1cc(C)c(O)c(N)c1,GEOM_HSQC_matched/Cc1cc(C)c(O)c(N)c1.pickle
train,4916,33172,CC(C)(C)C1=CC(=C(C=C1)O)N,CC(C)(C)c1ccc(O)c(N)c1,canonical,drugs,CC(C)(C)c1ccc(O)c(N)c1,GEOM_HSQC_matched/CC(C)(C)c1ccc(O)c(N)c1.pickle
train,4917,33173,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,canonical,drugs,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,GEOM_HSQC_matched/CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1.pickle
train,4932,33191,C1=C(C=NC=N1)Br,Brc1cncnc1,canonical,drugs,Brc1cncnc1,GEOM_HSQC_matched/Brc1cncnc1.pickle
train,4950,33212,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,canonical,drugs,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,GEOM_HSQC_matched/Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1.pickle
train,4969,33245,C1=CC(=C(C=C1C=O)O)O,O=Cc1ccc(O)c(O)c1,canonical,drugs,O=Cc1ccc(O)c(O)c1,GEOM_HSQC_matched/O=Cc1ccc(O)c(O)c1.pickle
train,4971,33248,C1=CC(=CC=C1CO)O,OCc1ccc(O)cc1,canonical,qm9,OCc1ccc(O)cc1,GEOM_HSQC_matched/OCc1ccc(O)cc1.pickle
train,4980,33261,C1=CC(=CC=C1C#N)O,N#Cc1ccc(O)cc1,canonical,qm9,N#Cc1ccc(O)cc1,GEOM_HSQC_matched/N#Cc1ccc(O)cc1.pickle
train,4982,33263,C1=CC=C2C(=C1)NC(=S)O2,S=c1[nH]c2ccccc2o1,canonical,drugs,S=c1[nH]c2ccccc2o1,GEOM_HSQC_matched/S=c1[nH]c2ccccc2o1.pickle
train,4983,33267,C1=CC2=C(C=CC(=C2N=C1)O)Cl,Oc1ccc(Cl)c2cccnc12,canonical,drugs,Oc1ccc(Cl)c2cccnc12,GEOM_HSQC_matched/Oc1ccc(Cl)c2cccnc12.pickle
train,4993,33283,C1=CN=C(C=C1C(=O)O)C(=O)O,O=C(O)c1ccnc(C(=O)O)c1,canonical,drugs,O=C(O)c1ccnc(C(=O)O)c1,GEOM_HSQC_matched/O=C(O)c1ccnc(C(=O)O)c1.pickle
train,4994,33284,C1=CC2=C(C=C1[N+](=O)[O-])NN=C2,O=[N+]([O-])c1ccc2cn[nH]c2c1,canonical,drugs,O=[N+]([O-])c1ccc2cn[nH]c2c1,GEOM_HSQC_matched/O=[N+]([O-])c1ccc2cn[nH]c2c1.pickle
train,4996,33288,C1=CC=C2C(=C1)NC(=O)C(=O)N2,O=c1[nH]c2ccccc2[nH]c1=O,canonical,drugs,O=c1[nH]c2ccccc2[nH]c1=O,GEOM_HSQC_matched/O=c1[nH]c2ccccc2[nH]c1=O.pickle
train,5002,33296,C(CC(=O)O)C(=O)C(=O)O,O=C(O)CCC(=O)C(=O)O,canonical,drugs,O=C(O)CCC(=O)C(=O)O,GEOM_HSQC_matched/O=C(O)CCC(=O)C(=O)O.pickle
train,5005,33299,CCCCCCCCCCC(C(=O)O)C1(CCC(=O)O1)C(=O)O,CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,canonical,drugs,CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,GEOM_HSQC_matched/CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1.pickle
train,5013,33314,CC1=CC=CC=C1C=O,Cc1ccccc1C=O,canonical,qm9,Cc1ccccc1C=O,GEOM_HSQC_matched/Cc1ccccc1C=O.pickle
train,5021,33329,CC(=O)NC1=C(C=C(C(=C1I)C(=O)O)I)I,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,canonical,drugs,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,GEOM_HSQC_matched/CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I.pickle
train,5028,33338,CCC(=O)C1=C(C=C(C=C1O)O)O,CCC(=O)c1c(O)cc(O)cc1O,canonical,drugs,CCC(=O)c1c(O)cc(O)cc1O,GEOM_HSQC_matched/CCC(=O)c1c(O)cc(O)cc1O.pickle
