nmr_graph_idx,nmr_smiles,geom_smiles,geom_original_smiles,similarity,source
27736,N#Cc1cccc(C#N)n1,Cc1cccc(C#N)n1,Cc1cccc(C#N)n1,0.6818181818181818,qm9
27736,N#Cc1cccc(C#N)n1,N#Cc1cccc(F)n1,N#Cc1cccc(F)n1,0.6818181818181818,qm9
27736,N#Cc1cccc(C#N)n1,N#Cc1cccc(N)n1,N#Cc1cccc(N)n1,0.6818181818181818,qm9
27740,COC(=O)c1ccc(Br)cn1,O=C(O)c1ccc(Br)cn1,O=C(O)c1ccc(Br)cn1,0.6,drugs
27786,COc1cc2c(cc1OC)C1CCN3C(=O)CCC3N1CC2,COc1ccc2c(c1)CCN1C2CCN2C(=O)CCC21,COc1ccc2c(c1)CCN1C2CCN2C(=O)CCC21,0.7083333333333334,drugs
27855,COCCc1ccco1,COCc1ccco1,COCc1ccco1,0.6296296296296297,qm9
27872,COc1cccc2nc3ccccc3nc12,COc1ccc2nc3ccccc3nc2c1N,COc1ccc2nc3ccccc3nc2c1N,0.625,drugs
27876,Brc1ccc2c(c1)ncc1cccn12,c1ccc2c(c1)ncc1cccn12,c1ccc2c(c1)ncc1cccn12,0.6176470588235294,drugs
27877,C1CCN(c2nc(N3CCCCC3)nc(N3CCCCC3)n2)CC1,C1CCN(c2nc(N3CCCCC3)nc(N3CCNCC3)n2)CC1,C1CCN(c2nc(N3CCCCC3)nc(N3CCNCC3)n2)CC1,0.7142857142857143,drugs
27877,C1CCN(c2nc(N3CCCCC3)nc(N3CCCCC3)n2)CC1,C1CCN(c2nc(N3CCCC3)nc(N3CCNCC3)n2)C1,C1CCN(c2nc(N3CCCC3)nc(N3CCNCC3)n2)C1,0.6666666666666666,drugs
27877,C1CCN(c2nc(N3CCCCC3)nc(N3CCCCC3)n2)CC1,COc1nc(N2CCCCCC2)nc(N2CCCCCC2)n1,COc1nc(N2CCCCCC2)nc(N2CCCCCC2)n1,0.6521739130434783,drugs
27919,C[C@H](O)[C@@]1(C)CO1,C[C@@H](O)[C@@]1(C)CO1,C[C@@H](O)[C@@]1(C)CO1,1.0,qm9
27919,C[C@H](O)[C@@]1(C)CO1,C[C@@H](O)[C@@]1(C)COCO1,C[C@@H](O)[C@@]1(C)COCO1,0.7142857142857143,qm9
27919,C[C@H](O)[C@@]1(C)CO1,C[C@@H](O)[C@@]1(C)CCO1,C[C@@H](O)[C@@]1(C)CCO1,0.6190476190476191,qm9
27925,CC1(CCO)CO1,C[C@@]1(CCO)CO1,C[C@@]1(CCO)CO1,1.0,qm9
27925,CC1(CCO)CO1,C[C@@]1(CCCO)CO1,C[C@@]1(CCCO)CO1,0.7142857142857143,qm9
27925,CC1(CCO)CO1,C[C@@]1(CCO)COCO1,C[C@@]1(CCO)COCO1,0.6956521739130435,qm9
27932,COc1cccc2c1COC2=O,COc1cc(OC)c2c(c1)C(=O)OC2,COc1cc(OC)c2c(c1)C(=O)OC2,0.6,drugs
27960,C#C[C@H]1O[C@@H]1C,C#C[C@@H]1O[C@@H]1C,C#C[C@@H]1O[C@@H]1C,1.0,qm9
27960,C#C[C@H]1O[C@@H]1C,C#C[C@@H]1O[C@H](C)[C@@H]1C,C#C[C@@H]1O[C@H](C)[C@@H]1C,0.7222222222222222,qm9
27960,C#C[C@H]1O[C@@H]1C,C#C[C@@H]1O[C@H](C)[C@@H]1O,C#C[C@@H]1O[C@H](C)[C@@H]1O,0.65,qm9
27964,COc1cc2c(cc1OC)C(c1ccc(C#N)cc1)NCC2,COc1cc2c(cc1OC)C(c1ccc(O)cc1)NCC2,COc1cc2c(cc1OC)C(c1ccc(O)cc1)NCC2,0.7142857142857143,drugs
27964,COc1cc2c(cc1OC)C(c1ccc(C#N)cc1)NCC2,COc1cc2c(cc1OC)C(c1ccccc1)NCC2,COc1cc2c(cc1OC)C(c1ccccc1)NCC2,0.7073170731707317,drugs
27975,O=C1NC[C@@H](O)[C@@H]2O[C@H]12,O=C1NC[C@H](O)[C@@H]2O[C@H]12,O=C1NC[C@H](O)[C@@H]2O[C@H]12,1.0,qm9
28040,COCC1(CO)CCCCO1,COC[C@@]1(CO)CCO1,COC[C@@]1(CO)CCO1,0.7142857142857143,qm9
28046,C=CC1CCCC(=O)O1,O=C[C@H]1CCCC(=O)O1,O=C[C@H]1CCCC(=O)O1,0.6666666666666666,qm9
28050,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C#N)cc1)n2C)c1ccccn1,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,0.6708860759493671,drugs
28054,COC(=O)c1cnccn1,CC(=O)c1cnccn1,CC(=O)c1cnccn1,0.6071428571428571,qm9
28062,N=C(N)c1ccc(N)cc1,N=C(N)c1ccc(O)cc1,N=C(N)c1ccc(O)cc1,0.6190476190476191,drugs
28091,CC(C)CC1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C)NC(=O)c2ccccc2NC(=O)C(Cc2ccccc2)N(C)C1=O,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c2ccccc2NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C1=O,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c2ccccc2NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C1=O,0.8983050847457628,drugs
28102,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCC[NH+]1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCC[NH+]1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.7037037037037037,drugs
28102,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCCN1CC[NH+](C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCCN1CC[NH+](C2=Nc3ccccc3Sc3ccccc32)CC1,0.6851851851851852,drugs
28117,COc1ccc(-c2ncccc2[N+](=O)[O-])cc1,COc1ccc(Oc2ncccc2[N+](=O)[O-])cc1,COc1ccc(Oc2ncccc2[N+](=O)[O-])cc1,0.65,drugs
28118,C#CCOCCOCCO,C#CCOCCCO,C#CCOCCCO,0.6521739130434783,qm9
28118,C#CCOCCOCCO,C#CCOCCCCO,C#CCOCCCCO,0.625,qm9
28118,C#CCOCCOCCO,C#CCCOCCO,C#CCCOCCO,0.6086956521739131,qm9
28131,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.9545454545454546,drugs
28131,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.8636363636363636,drugs
28131,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCC(O)(P(=O)(O)O)P(=O)(O)O,0.6956521739130435,drugs
28162,CC(C)C(O)c1nccn1C,C[C@@H](O)c1nccn1C,C[C@@H](O)c1nccn1C,0.7037037037037037,qm9
28162,CC(C)C(O)c1nccn1C,CC(C)c1nccn1C,CC(C)c1nccn1C,0.6296296296296297,qm9
28170,O=C1CC[C@@H]2CC=CC[C@H]12,O=C1C[C@H]2CC=CC[C@@H]12,O=C1C[C@H]2CC=CC[C@@H]12,0.6,qm9
28179,C=C(C)n1ccnc1C,CC(=O)n1ccnc1C,CC(=O)n1ccnc1C,0.6153846153846154,qm9
28193,OC1CCC2=C1CCC2,O[C@H]1CCC2=C1CCC2,O[C@H]1CCC2=C1CCC2,1.0,qm9
28210,CO/C=C1/C(=O)Nc2ccccc21,CN(C)/C=C1/C(=O)Nc2ccccc21,CN(C)/C=C1/C(=O)Nc2ccccc21,0.6176470588235294,drugs
28210,CO/C=C1/C(=O)Nc2ccccc21,CN(C)/C=C1\C(=O)Nc2ccccc21,CN(C)/C=C1\C(=O)Nc2ccccc21,0.6176470588235294,drugs
28234,CN1CCN(C(=O)c2nonc2N)CC1,Nc1nonc1C(=O)N1CCCC1,Nc1nonc1C(=O)N1CCCC1,0.7272727272727273,drugs
28234,CN1CCN(C(=O)c2nonc2N)CC1,Nc1nonc1C(=O)N1CCCCC1,Nc1nonc1C(=O)N1CCCCC1,0.7058823529411765,drugs
28245,O=C(NCCO[N+](=O)[O-])c1ccccc1,O=C(NCCO[N+](=O)[O-])c1cccnc1,O=C(NCCO[N+](=O)[O-])c1cccnc1,0.7,drugs
28254,COc1ccc(C(C)=O)c(OC(C)=O)c1,CC(=O)Oc1ccc(C(=O)O)c(OC(C)=O)c1,CC(=O)Oc1ccc(C(=O)O)c(OC(C)=O)c1,0.6176470588235294,drugs
28276,O=C1NC[C@H]2[C@@H](O)CC[C@@H]12,O=C1NC[C@H]2[C@@H]1C[C@@H]2O,O=C1NC[C@@H]2[C@@H](O)C[C@H]12,0.6666666666666666,qm9
28296,Cc1cc(C)c(C#N)c(=O)[nH]1,Cc1cc(N(C)C)c(C#N)c(=O)[nH]1,Cc1cc(N(C)C)c(C#N)c(=O)[nH]1,0.625,drugs
28302,O=C1Nc2ccccc2/C1=C\O,CN(O)/C=C1\C(=O)Nc2ccccc21,CN(O)/C=C1\C(=O)Nc2ccccc21,0.6363636363636364,drugs
28314,C1=C[C@@H]2CC=C[C@@H]2C1,C1=C[C@H]2CC=C[C@@H]2CC1,C1=C[C@H]2CC=C[C@@H]2CC1,0.6470588235294118,qm9
28322,N#Cc1cccc(=O)[nH]1,C#Cc1cccc(=O)[nH]1,C#Cc1cccc(=O)[nH]1,0.64,qm9
28333,COC(=O)c1cc(C)cc(O)c1C(=O)c1c(O)cccc1O,COC(=O)c1cc(OC)cc(O)c1C(=O)c1c(O)cc(C)cc1O,COC(=O)c1cc(OC)cc(O)c1C(=O)c1c(O)cc(C)cc1O,0.6923076923076923,drugs
28333,COC(=O)c1cc(C)cc(O)c1C(=O)c1c(O)cccc1O,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,0.6190476190476191,drugs
28337,O=C1C[C@H]2[C@@H](O)CC[C@H]2N1,O=C1C[C@H]2[C@@H](O)C[C@H]2N1,O=C1C[C@H]2[C@@H](O)C[C@H]2N1,0.6666666666666666,qm9
28339,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2)CC1,0.8478260869565217,drugs
28339,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(F)cc2)CC1,Cc1ccc(N2CCN(CC(O)COc3cccc4ccccc34)CC2)cc1,Cc1ccc(N2CCN(CC(O)COc3cccc4ccccc34)CC2)cc1,0.8163265306122449,drugs
28339,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(F)cc2)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(Cl)cc2)CC1,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(Cl)cc2)CC1,0.8163265306122449,drugs
28400,CCOC(=O)C(O)c1cn(C)c2ccccc12,CCOC(=O)CC(C#N)c1cn(C)c2ccccc12,CCOC(=O)CC(C#N)c1cn(C)c2ccccc12,0.6041666666666666,drugs
28406,CC(=O)c1nc(Nc2ccccc2)sc1C,Cc1nc(Nc2ccccc2)sc1C,Cc1nc(Nc2ccccc2)sc1C,0.6111111111111112,drugs
28407,C=CC(=O)CCCC,CCCCC(=O)C=O,CCCCC(=O)C=O,0.6086956521739131,qm9
28440,CC(C)=C1C(=O)Nc2ccccc21,CCO/C(C)=C1\C(=O)Nc2ccccc21,CCO/C(C)=C1\C(=O)Nc2ccccc21,0.6285714285714286,drugs
28459,CC1(C(F)F)CCC1=O,CC(C)[C@@]1(C)CCC1=O,CC(C)[C@@]1(C)CCC1=O,0.625,qm9
28469,O=C1C[C@H]2CC=CC[C@H]2C1,O=C1C[C@H]2CC=C[C@H]2C1,O=C1C[C@@H]2C=CC[C@@H]2C1,0.6086956521739131,qm9
28475,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0.6304347826086957,drugs
28522,CCC(N)CC#N,N#CCC(N)CC#N,N#CCC(N)CC#N,0.7058823529411765,qm9
28541,CN1C[C@@H](O)[C@H](O)[C@H]1CO,CN1C[C@@H](O)[C@H]1CO,CN1C[C@@H](O)[C@H]1CO,0.7391304347826086,qm9
28554,O=C(NC(=S)N1CCCC1)c1cccc2ccccc12,O=C(NC(=S)N1CCCCCC1)c1ccccc1Cl,O=C(NC(=S)N1CCCCCC1)c1ccccc1Cl,0.6428571428571429,drugs
28554,O=C(NC(=S)N1CCCC1)c1cccc2ccccc12,O=C(c1cccc2ccccc12)N1CCCCC1,O=C(c1cccc2ccccc12)N1CCCCC1,0.6,drugs
28572,C=CCN(CC=C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,C=CCN(CC=C)S(=O)(=O)c1ccc(F)cc1,C=CCN(CC=C)S(=O)(=O)c1ccc(F)cc1,0.6285714285714286,drugs
28575,C=CCN(CC=C)S(=O)(=O)c1ccc(C)cc1,CCN(CC)S(=O)(=O)c1ccc(C)cc1,CCN(CC)S(=O)(=O)c1ccc(C)cc1,0.6129032258064516,drugs
28602,CC1COC(=O)N1,C[C@H]1COC(=O)N1,C[C@H]1COC(=O)N1,1.0,qm9
28602,CC1COC(=O)N1,C[C@H]1COCOC(=O)N1,C[C@H]1COCOC(=O)N1,0.68,qm9
28602,CC1COC(=O)N1,C[C@H]1CCOC(=O)N1,C[C@H]1CCOC(=O)N1,0.6,qm9
28611,Cc1ccc(S(=O)(=O)N(CCS)CCS)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,0.7,drugs
28622,CC(=O)/C=C(/C)Nc1cccc(C#N)c1,CC(C)C(=O)Nc1cccc(C#N)c1,CC(C)C(=O)Nc1cccc(C#N)c1,0.6,drugs
28633,CC1CCOCO1,C[C@H]1CCOCO1,C[C@H]1CCOCO1,1.0,qm9
28633,CC1CCOCO1,C[C@H]1CCCOCO1,C[C@H]1CCCOCO1,0.7142857142857143,qm9
28633,CC1CCOCO1,C[C@H]1CCCCOCO1,C[C@H]1CCCCOCO1,0.6818181818181818,qm9
28641,Cc1cccc(C)c1Oc1ccccc1[N+](=O)[O-],COc1ccccc1Oc1ccccc1[N+](=O)[O-],COc1ccccc1Oc1ccccc1[N+](=O)[O-],0.6,drugs
28643,COc1ccc(/C=C/C(=O)c2c(O)cccc2O)cc1,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1,0.7105263157894737,drugs
28643,COc1ccc(/C=C/C(=O)c2c(O)cccc2O)cc1,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,0.625,drugs
28653,CCc1cc(C)c(S(=O)(=O)c2ccccc2)c(=O)[nH]1,Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(=O)[nH]1,Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(=O)[nH]1,0.6842105263157895,drugs
28656,O=C(CS(=O)(=O)c1ccccc1)Nc1ccccc1,O=C(CS(=O)(=O)c1ccccc1)Nc1ccc(Cl)cc1,O=C(CS(=O)(=O)c1ccccc1)Nc1ccc(Cl)cc1,0.7878787878787878,drugs
28656,O=C(CS(=O)(=O)c1ccccc1)Nc1ccccc1,O=C(CS(=O)(=O)c1ccccc1)Nc1cccnc1,O=C(CS(=O)(=O)c1ccccc1)Nc1cccnc1,0.7222222222222222,drugs
28656,O=C(CS(=O)(=O)c1ccccc1)Nc1ccccc1,COc1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,COc1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,0.7222222222222222,drugs
28681,c1ccc(-c2cncc(-c3ccccc3)n2)cc1,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,0.6190476190476191,drugs
28682,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,0.6341463414634146,drugs
28682,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.6341463414634146,drugs
28682,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.6341463414634146,drugs
28691,COc1ccc2c(=O)c(-c3ccc(OC(C)=O)cc3)coc2c1,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,0.7804878048780488,drugs
28691,COc1ccc2c(=O)c(-c3ccc(OC(C)=O)cc3)coc2c1,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.7555555555555555,drugs
28693,Cc1ccc(-c2c(C(F)(F)F)ncn2C)cc1,Cn1cnc(C(F)(F)F)c1-c1ccc([N+](=O)[O-])cc1,Cn1cnc(C(F)(F)F)c1-c1ccc([N+](=O)[O-])cc1,0.6410256410256411,drugs
28705,CC(=O)C12CCCCC1O2,CC(=O)[C@]12CCC[C@H]1O2,CC(=O)[C@]12CCC[C@H]1O2,0.88,qm9
28705,CC(=O)C12CCCCC1O2,CC(=O)[C@]12CC[C@H]1O2,CC(=O)[C@]12CC[C@H]1O2,0.7307692307692307,qm9
28716,c1ccc(COCC2CO2)cc1,c1ccc(COCCC2CO2)cc1,c1ccc(COCCC2CO2)cc1,0.6774193548387096,drugs
28739,COc1cc(/C=C/C(=O)c2c(O)cccc2O)cc(OC)c1OC,COc1cc(/C=C/C(=O)c2ccccc2O)cc(OC)c1OC,COc1cc(/C=C/C(=O)c2ccccc2O)cc(OC)c1OC,0.7317073170731707,drugs
28741,COc1cccc(NC(=O)CS(=O)(=O)c2ccccc2)c1,COc1ccc(OC)c(NC(=O)CS(=O)(=O)c2ccccc2)c1,COc1ccc(OC)c(NC(=O)CS(=O)(=O)c2ccccc2)c1,0.6595744680851063,drugs
28741,COc1cccc(NC(=O)CS(=O)(=O)c2ccccc2)c1,COc1cccc(NC(=O)COc2ccccc2)c1,COc1cccc(NC(=O)COc2ccccc2)c1,0.6363636363636364,drugs
28760,CC(=O)Oc1ccc(-c2coc3cc(OC(C)=O)cc(OC(C)=O)c3c2=O)cc1,COc1ccc(-c2coc3cc(OC(C)=O)cc(OC(C)=O)c3c2=O)cc1,COc1ccc(-c2coc3cc(OC(C)=O)cc(OC(C)=O)c3c2=O)cc1,0.8863636363636364,drugs
28765,O=C(CS(=O)(=O)c1ccccc1)Nc1ccc(I)cc1,Cc1cc(C)cc(NC(=O)CS(=O)(=O)c2ccccc2)c1,Cc1cc(C)cc(NC(=O)CS(=O)(=O)c2ccccc2)c1,0.625,drugs
28767,CC1CNC(=O)O1,C[C@H]1CNC(=O)O1,C[C@H]1CNC(=O)O1,1.0,qm9
28767,CC1CNC(=O)O1,C[C@H]1CCNC(=O)O1,C[C@H]1CCNC(=O)O1,0.6,qm9
28767,CC1CNC(=O)O1,C[C@H]1CNC(=O)C(=O)O1,C[C@H]1CNC(=O)C(=O)O1,0.6,qm9
28772,C=CCN(CC=C)C(=O)c1ccccc1,C=CCN(CC=C)C(=O)c1ccncc1,C=CCN(CC=C)C(=O)c1ccncc1,0.6774193548387096,drugs
28812,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3cccs3)nc2o1,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3ccccc3)nc2o1,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3ccccc3)nc2o1,0.7142857142857143,drugs
28812,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3cccs3)nc2o1,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3cccnc3)nc2o1,CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3cccnc3)nc2o1,0.6666666666666666,drugs
28830,O=C(CS(=O)(=O)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,COC(=O)c1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,COC(=O)c1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,0.6,drugs
28849,CC1(C)CCC2OC2C1=O,CC1(C)C[C@H]2O[C@H]2C1=O,CC1(C)C[C@H]2O[C@H]2C1=O,0.6296296296296297,qm9
28875,CC(=O)O[C@H]1[C@@H](OC(C)=O)C=CO[C@H]1CF,CC(=O)O[C@H]1[C@H](C)OC=C[C@@H]1OC(C)=O,CC(=O)O[C@H]1C=CO[C@@H](C)[C@@H]1OC(C)=O,0.6285714285714286,drugs
28883,CN(C)CCC(O)(c1ccccc1)c1ccccc1,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,0.696969696969697,drugs
28883,CN(C)CCC(O)(c1ccccc1)c1ccccc1,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,0.696969696969697,drugs
28884,O=C1OC(c2ccccc2)=C/C1=C\c1ccccc1,O=C1OC(c2ccccc2)=C/C1=C/c1cccs1,O=C1OC(c2ccccc2)=C/C1=C/c1cccs1,0.6216216216216216,drugs
28891,COC(=O)/C(=C\Nc1ccc(OC)cc1)[N+](=O)[O-],COC(=O)/C(=C/Nc1ccc(O)cc1)[N+](=O)[O-],COC(=O)/C(=C/Nc1ccc(O)cc1)[N+](=O)[O-],0.7631578947368421,drugs
28891,COC(=O)/C(=C\Nc1ccc(OC)cc1)[N+](=O)[O-],COC(=O)/C(=C/Nc1ccccc1)[N+](=O)[O-],COC(=O)/C(=C/Nc1ccccc1)[N+](=O)[O-],0.7368421052631579,drugs
28912,CN(C)c1ccc(C(=O)C(=O)c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,0.7272727272727273,drugs
28931,O=C(NC1CCCCC1)c1ccncc1,CN1CCC(NC(=O)c2ccncc2)CC1,CN1CCC(NC(=O)c2ccncc2)CC1,0.6666666666666666,drugs
28931,O=C(NC1CCCCC1)c1ccncc1,O=C(NC1CCCCCCC1)c1cccnc1,O=C(NC1CCCCCCC1)c1cccnc1,0.6666666666666666,drugs
28931,O=C(NC1CCCCC1)c1ccncc1,Cc1ccc(C(=O)NC2CCCCC2)cc1,Cc1ccc(C(=O)NC2CCCCC2)cc1,0.6470588235294118,drugs
28936,CC#CC(O)C(C)(C)C,CC#C[C@@H](O)C(C)(C)C,CC#C[C@@H](O)C(C)(C)C,1.0,qm9
28936,CC#CC(O)C(C)(C)C,CC#C[C@@H](O)C(C)(C)O,CC#C[C@@H](O)C(C)(C)O,0.65,qm9
28938,Cc1cc(C)cc(Oc2ccccc2)c1,Cc1cc(C)cc(Oc2ccc(N)cc2)c1,Cc1cc(C)cc(Oc2ccc(N)cc2)c1,0.64,drugs
28962,CC1=NN(C(=O)c2ccncc2)C(O)(C(F)(F)F)C1,CC1=NN(C(=O)c2cccnc2)C(O)(C(F)(F)F)C1,CC1=NN(C(=O)c2cccnc2)C(O)(C(F)(F)F)C1,0.7272727272727273,drugs
28962,CC1=NN(C(=O)c2ccncc2)C(O)(C(F)(F)F)C1,O=C(c1ccncc1)N1N=C(C2CC2)CC1(O)C(F)(F)F,O=C(c1ccncc1)N1N=C(C2CC2)CC1(O)C(F)(F)F,0.6666666666666666,drugs
28962,CC1=NN(C(=O)c2ccncc2)C(O)(C(F)(F)F)C1,CC1=NN(C(=O)c2csc(C)c2)C(O)(C(F)(F)F)C1,CC1=NN(C(=O)c2csc(C)c2)C(O)(C(F)(F)F)C1,0.6304347826086957,drugs
28998,C#CCC(NC(C)=O)C(=O)O,C#CC[C@H](NC)C(=O)O,C#CC[C@H](NC)C(=O)O,0.6428571428571429,qm9
29001,COc1cc2ccc(=O)oc2cc1OCC(O)C(C)(C)OC,COc1cc2ccc(=O)oc2cc1OCC(O)C(C)(C)O,COc1cc2ccc(=O)oc2cc1OCC(O)C(C)(C)O,0.8043478260869565,drugs
29008,COc1ccc2c(c1)C(=O)C(=O)c1cc(OC)cc(OC)c1-2,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,0.6774193548387096,drugs
29031,Cc1ccc(S(=O)(=O)NC(CCl)C(=O)O)cc1,CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.75,drugs
29031,Cc1ccc(S(=O)(=O)NC(CCl)C(=O)O)cc1,CCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,CCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.7105263157894737,drugs
29031,Cc1ccc(S(=O)(=O)NC(CCl)C(=O)O)cc1,CSCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,CSCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.7105263157894737,drugs
29064,Cc1ccc(S(=O)(=O)NC(CC(C)(C)C)C(=O)O)cc1,Cc1ccc(S(=O)(=O)NC(CC(N)=O)C(=O)O)cc1,Cc1ccc(S(=O)(=O)NC(CC(N)=O)C(=O)O)cc1,0.6585365853658537,drugs
29080,COC(=O)C(Cc1ccccc1)NC(=O)c1cnc2ccccc2n1,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2ccccc2n1,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2ccccc2n1,0.7291666666666666,drugs
29086,COc1ccc(-c2cc(=O)c3c(O)c(I)c(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,0.7555555555555555,drugs
29086,COc1ccc(-c2cc(=O)c3c(O)c(I)c(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,0.7045454545454546,drugs
29086,COc1ccc(-c2cc(=O)c3c(O)c(I)c(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,0.6739130434782609,drugs
